state_name,district_name,crop_year,season,crop,area,production,matched_state,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
Punjab,FIROZEPUR,2008,Kharif,Sesamum,1700.0,500.0,Punjab,12.0,4.1,0.0,19.7,40.6,155.5,101.9,312.2,59.8,9.9,0.6,0.9,717.1,16.1,60.3,629.3,11.4
Kerala,IDUKKI,2012,Whole Year,Potato,959.0,18758.0,Kerala,7.4,11.0,21.0,171.1,95.3,430.3,362.6,501.6,241.1,187.5,112.9,9.4,2151.1,18.3,287.4,1535.6,309.8
Manipur,BISHNUPUR,2003,Whole Year,Banana,191.0,1499.0,,,,,,,,,,,,,,,,,,
Andaman And Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2010,Rabi,Turmeric,68.0,376.5,Andaman & Nicobar Islands,101.7,8.0,0.7,12.5,319.0,448.9,521.9,563.8,263.3,402.4,268.5,246.4,3157.1,109.8,332.2,1797.8,917.3
Uttarakhand,UTTAR KASHI,2014,Whole Year,Pulses total,5346.0,4630.0,Uttarakhand,45.9,99.9,68.4,37.6,52.9,62.9,462.7,264.2,107.9,40.8,0.0,44.3,1287.4,145.8,158.8,897.7,85.1
Nagaland,WOKHA,2004,Kharif,Groundnut,670.0,850.0,,,,,,,,,,,,,,,,,,
Sikkim,NORTH DISTRICT,2009,Rabi,Barley,240.0,242.0,,,,,,,,,,,,,,,,,,
Tamil Nadu,SALEM,2002,Whole Year,Snak Guard,86.0,0.0,Tamil Nadu,2.9,22.1,3.9,9.2,32.6,23.7,11.8,26.5,32.2,93.7,47.2,12.2,318.0,25.0,45.7,94.2,153.1
Arunachal Pradesh,LOHIT,2002,Kharif,Rice,14158.0,12883.0,Arunachal Pradesh,74.2,37.2,126.3,248.2,197.1,396.8,604.0,290.7,257.9,94.0,45.0,17.9,2389.2,111.4,571.6,1549.4,156.9
Andaman And Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2010,Rabi,Black pepper,168.0,13.5,Andaman & Nicobar Islands,101.7,8.0,0.7,12.5,319.0,448.9,521.9,563.8,263.3,402.4,268.5,246.4,3157.1,109.8,332.2,1797.8,917.3
Jammu And Kashmir,RAJAURI,2005,Kharif,Rice,6759.0,12587.0,Jammu & Kashmir,296.0,403.5,189.7,64.9,92.0,41.6,440.3,77.7,50.0,14.6,21.8,0.5,1692.7,699.5,346.6,609.7,37.0
Jammu And Kashmir,BANDIPORA,2008,Rabi,Rapeseed &Mustard,524.0,485.3,Jammu & Kashmir,153.5,130.8,9.9,97.7,63.3,134.9,266.3,166.0,44.7,42.4,25.2,89.8,1224.5,284.2,170.8,612.0,157.4
Jharkhand,EAST SINGHBUM,2007,Rabi,Arhar/Tur,117.17,141.0,Jharkhand,1.7,48.4,25.5,22.3,58.1,125.4,430.4,353.6,324.7,39.6,7.6,0.0,1437.3,50.1,105.8,1234.1,47.2
Bihar,JEHANABAD,1997,Kharif,Sesamum,29.0,17.0,Bihar,10.5,1.1,2.9,29.3,42.2,211.0,463.9,287.6,185.8,27.8,11.0,30.6,1303.7,11.6,74.4,1148.3,69.5
Chandigarh,CHANDIGARH,2000,Rabi,Rapeseed &Mustard,80.0,96.0,Chhattisgarh,2.6,0.0,0.6,1.5,9.3,180.7,322.4,215.6,169.1,4.3,0.2,0.1,906.3,2.6,11.4,887.8,4.6
Karnataka,GULBARGA,2014,Summer,Rice,3744.0,4542.0,Coastal Karnataka,0.0,0.3,1.9,40.5,181.9,507.0,1155.4,1121.0,379.3,226.4,40.0,30.8,3684.4,0.3,224.3,3162.6,297.2
Sikkim,WEST DISTRICT,2015,Kharif,Small millets,711.0,744.0,,,,,,,,,,,,,,,,,,
Maharashtra,NAGPUR,2001,Rabi,Gram,30300.0,19400.0,Madhya Maharashtra,4.4,0.0,0.3,4.7,8.4,157.9,179.3,160.9,137.3,125.5,5.7,0.5,785.1,4.4,13.5,635.4,131.8
Manipur,IMPHAL EAST,2000,Kharif,Dry ginger,20.0,30.0,,,,,,,,,,,,,,,,,,
Assam,DIBRUGARH,1998,Whole Year,Turmeric,345.0,197.0,,,,,,,,,,,,,,,,,,
Gujarat,SURAT,2010,Rabi,Other  Rabi pulses,500.0,400.0,Gujarat Region,0.2,0.0,0.0,0.0,0.0,59.3,328.2,431.0,216.6,12.2,41.0,0.2,1088.7,0.2,0.0,1035.0,53.4
Manipur,CHANDEL,2002,Whole Year,Mango,50.0,291.0,,,,,,,,,,,,,,,,,,
Puducherry,PONDICHERRY,2000,Kharif,Rice,16647.0,40159.0,,,,,,,,,,,,,,,,,,
Karnataka,CHIKMAGALUR,2006,Whole Year,Cotton(lint),2023.0,2227.0,Coastal Karnataka,1.0,0.0,4.7,5.9,355.7,800.1,1100.8,855.6,404.1,212.0,97.4,0.0,3837.3,1.0,366.3,3160.6,309.4
Sikkim,NORTH DISTRICT,2015,Rabi,Barley,140.0,153.0,,,,,,,,,,,,,,,,,,
Uttarakhand,PITHORAGARH,2012,Kharif,Small millets,1809.0,1951.0,Uttarakhand,38.8,11.9,28.1,39.2,9.1,46.0,387.1,419.5,220.6,4.7,3.4,15.5,1223.9,50.8,76.4,1073.1,23.6
Maharashtra,WASHIM,2003,Rabi,Gram,29200.0,19300.0,Madhya Maharashtra,0.8,2.2,1.5,5.7,15.1,210.8,208.7,178.4,116.2,29.5,3.5,0.1,772.6,3.0,22.3,714.2,33.1
Rajasthan,DAUSA,2008,Rabi,Peas & beans (Pulses),4.0,8.0,West Rajasthan,1.6,0.2,0.8,18.2,24.7,56.1,57.1,133.3,23.0,0.4,0.4,8.3,324.1,1.8,43.6,269.5,9.1
Uttarakhand,PITHORAGARH,2012,Kharif,Rice,20204.0,26027.0,Uttarakhand,38.8,11.9,28.1,39.2,9.1,46.0,387.1,419.5,220.6,4.7,3.4,15.5,1223.9,50.8,76.4,1073.1,23.6
Rajasthan,NAGAUR,1999,Whole Year,Tobacco,20.0,40.0,West Rajasthan,6.4,3.1,0.2,0.0,39.3,23.8,55.9,61.5,6.5,7.6,0.0,0.0,204.3,9.5,39.6,147.6,7.6
Assam,KARIMGANJ,2012,Kharif,Maize,22.0,13.0,,,,,,,,,,,,,,,,,,
Meghalaya,SOUTH GARO HILLS,2002,Rabi,Gram,21.0,12.0,Assam & Meghalaya,20.2,5.7,83.3,279.9,286.9,502.5,565.1,312.5,209.7,49.5,69.4,7.9,2392.7,25.9,650.2,1589.8,126.8
Himachal Pradesh,LAHUL AND SPITI,2010,Kharif,Maize,19.0,43.0,Himachal Pradesh,25.5,96.6,45.1,60.3,81.4,108.5,291.8,274.1,176.7,30.5,10.8,58.1,1259.4,122.1,186.8,851.2,99.4
Punjab,LUDHIANA,2011,Whole Year,Sugarcane,2.0,161000.0,Punjab,3.5,35.6,8.2,17.8,18.9,162.9,120.9,193.5,140.2,0.0,1.0,2.6,705.2,39.2,44.9,617.5,3.6
Maharashtra,NANDURBAR,1999,Rabi,Safflower,200.0,100.0,Madhya Maharashtra,0.0,6.7,0.0,0.1,39.2,225.3,262.5,85.4,169.0,177.6,0.0,0.0,965.7,6.7,39.3,742.1,177.7
Dadra And Nagar Haveli,DADRA AND NAGAR HAVELI,2001,Kharif,Sannhamp,10.0,6.0,,,,,,,,,,,,,,,,,,
Uttar Pradesh,AMBEDKAR NAGAR,2007,Rabi,Other  Rabi pulses,4716.0,4424.0,West Uttar Pradesh,0.4,66.9,37.4,0.9,11.0,88.4,155.1,152.2,57.0,1.8,0.0,1.4,572.5,67.3,49.3,452.7,3.2
West Bengal,JALPAIGURI,2014,Rabi,Linseed,707.0,207.0,Gangetic West Bengal,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.4,43.1,146.2,1014.4,57.7
Chandigarh,CHANDIGARH,2001,Rabi,Sunflower,5.0,13.0,Chhattisgarh,0.8,0.3,14.6,17.6,16.6,339.4,630.6,380.3,108.4,86.9,4.6,0.0,1600.1,1.1,48.7,1458.8,91.6
Mizoram,CHAMPHAI,2001,Whole Year,Tapioca,92.0,112.0,,,,,,,,,,,,,,,,,,
Uttar Pradesh,HAMIRPUR,2002,Whole Year,Sugarcane,3405.0,172138.0,West Uttar Pradesh,16.8,37.6,2.0,0.7,21.5,29.0,29.6,252.3,218.1,6.7,0.4,10.5,625.2,54.5,24.2,529.0,17.6
Kerala,WAYANAD,2013,Whole Year,Cardamom,4125.0,650.0,Kerala,3.9,40.1,49.9,49.3,119.3,1042.7,830.2,369.7,318.6,259.9,154.9,17.0,3255.4,43.9,218.5,2561.2,431.8
Arunachal Pradesh,WEST SIANG,1997,Kharif,Sesamum,67.0,45.0,Arunachal Pradesh,26.2,68.5,158.5,94.7,212.6,548.0,395.2,237.0,403.5,58.5,45.9,26.3,2274.9,94.6,465.8,1583.7,130.7
Jharkhand,HAZARIBAGH,2003,Whole Year,Sugarcane,338.45,965.56,Jharkhand,3.3,30.5,33.6,17.9,21.5,152.4,247.5,245.1,224.0,255.5,6.2,7.4,1245.0,33.9,73.1,869.0,269.1
Telangana,NALGONDA,2008,Kharif,Castor seed,27065.0,8634.0,Telangana,0.2,18.6,108.6,15.7,4.9,132.9,183.4,391.8,146.7,24.2,7.5,0.8,1035.3,18.8,129.3,854.8,32.5
Jammu And Kashmir,SHOPIAN,2008,Rabi,Onion,12.0,28.2,Jammu & Kashmir,153.5,130.8,9.9,97.7,63.3,134.9,266.3,166.0,44.7,42.4,25.2,89.8,1224.5,284.2,170.8,612.0,157.4
Manipur,CHANDEL,1998,Winter,Peas & beans (Pulses),70.0,40.0,,,,,,,,,,,,,,,,,,
Madhya Pradesh,RAJGARH,2009,Whole Year,Sesamum,1106.0,621.0,West Madhya Pradesh,5.5,0.0,0.1,1.3,6.5,56.8,320.3,172.7,139.6,89.9,65.1,19.1,877.0,5.5,7.9,689.4,174.1
Nagaland,MON,2003,Kharif,Cotton(lint),150.0,10.0,,,,,,,,,,,,,,,,,,
Kerala,KOTTAYAM,2009,Whole Year,Black pepper,6711.0,967.0,Kerala,3.3,1.5,62.6,69.0,191.6,438.2,924.9,269.3,326.5,205.2,274.4,44.2,2810.6,4.8,323.1,1958.9,523.8
Chandigarh,CHANDIGARH,1999,Rabi,Rapeseed &Mustard,100.0,120.0,Chhattisgarh,0.0,3.1,0.1,0.0,31.5,222.5,310.0,408.7,253.7,91.2,1.3,0.6,1322.6,3.1,31.6,1194.9,93.0
Himachal Pradesh,CHAMBA,1998,Rabi,Potato,26.0,306.0,Himachal Pradesh,13.5,133.8,139.4,71.5,41.3,152.3,210.7,239.8,251.5,119.4,5.9,2.4,1381.6,147.3,252.3,854.3,127.7
Meghalaya,WEST GARO HILLS,2005,Kharif,Arhar/Tur,615.0,481.0,Assam & Meghalaya,22.8,30.5,172.2,207.5,281.2,373.9,474.5,501.9,174.9,218.6,8.9,1.3,2468.3,53.3,660.9,1525.2,228.9
Nagaland,WOKHA,2001,Kharif,Jute,70.0,70.0,,,,,,,,,,,,,,,,,,
West Bengal,JALPAIGURI,2001,Summer,Moong(Green Gram),112.0,31.0,Gangetic West Bengal,0.3,1.9,32.8,49.4,175.8,384.2,269.3,248.7,205.9,163.6,8.8,0.0,1540.6,2.2,258.0,1108.0,172.4
Madhya Pradesh,KHARGONE,2013,Whole Year,Turmeric,54.0,50.0,West Madhya Pradesh,1.7,31.1,8.5,2.8,0.4,263.7,485.1,432.6,98.9,68.7,0.3,2.4,1396.3,32.8,11.7,1280.4,71.4
Punjab,BATHINDA,2013,Rabi,Barley,2000.0,7000.0,Punjab,9.3,50.1,11.6,3.4,3.6,120.3,117.9,217.1,24.4,16.2,6.1,6.6,586.6,59.4,18.6,479.7,28.9
Bihar,ARWAL,2005,Summer,Maize,113.0,268.0,Bihar,13.9,14.3,12.1,7.7,28.6,82.5,300.0,309.1,105.1,34.3,0.0,0.2,907.8,28.2,48.5,796.7,34.5
Kerala,THRISSUR,2009,Whole Year,Cashewnut,2290.0,933.0,Kerala,3.3,1.5,62.6,69.0,191.6,438.2,924.9,269.3,326.5,205.2,274.4,44.2,2810.6,4.8,323.1,1958.9,523.8
Karnataka,GADAG,2001,Summer,Jowar,5.0,10.0,Coastal Karnataka,0.6,0.4,0.4,71.4,156.9,930.0,926.9,654.4,151.8,169.7,48.6,0.6,3111.6,1.0,228.7,2663.1,218.9
Punjab,MANSA,2001,Kharif,Sesamum,300.0,100.0,Punjab,8.0,2.1,6.2,24.5,36.9,93.8,173.9,69.5,19.9,1.5,0.9,3.8,441.0,10.1,67.5,357.1,6.2
Sikkim,WEST DISTRICT,2003,Kharif,Rice,5100.0,7600.0,,,,,,,,,,,,,,,,,,
Andhra Pradesh,EAST GODAVARI,2011,Kharif,Urad,3330.0,1668.0,Coastal Andhra Pradesh,0.0,17.9,0.9,62.3,67.9,86.8,196.0,215.8,129.7,74.6,4.9,5.0,861.9,17.9,131.2,628.4,84.4
Jammu And Kashmir,DODA,2002,Whole Year,Potato,64.0,168.0,Jammu & Kashmir,58.7,101.2,105.5,86.3,33.0,94.2,78.7,217.4,97.9,15.2,0.7,14.6,903.5,159.9,224.8,488.3,30.5
Madhya Pradesh,SHIVPURI,2003,Kharif,Sesamum,5027.0,3103.0,West Madhya Pradesh,1.1,21.1,0.1,1.0,0.3,128.7,307.5,228.0,254.9,0.9,0.2,2.5,946.4,22.2,1.4,919.2,3.6
Himachal Pradesh,SOLAN,2001,Whole Year,Turmeric,4.0,2.0,Himachal Pradesh,30.5,35.7,105.8,66.9,67.3,153.8,239.5,202.3,26.9,5.0,20.8,37.3,991.8,66.2,240.0,622.5,63.1
Mizoram,KOLASIB,2009,Kharif,Cotton(lint),21.0,13.0,,,,,,,,,,,,,,,,,,
West Bengal,MALDAH,1997,Whole Year,Linseed,289.0,80.0,Gangetic West Bengal,18.7,23.6,44.2,101.8,98.2,219.6,437.3,387.3,244.0,27.8,30.5,24.9,1657.7,42.3,244.1,1288.1,83.1
Rajasthan,GANGANAGAR,2007,Kharif,Cotton(lint),150590.0,54067.0,West Rajasthan,0.0,34.9,22.0,2.3,3.8,41.2,90.5,69.4,45.6,0.0,0.1,0.9,310.8,35.0,28.1,246.7,1.0
Puducherry,MAHE,2005,Whole Year,Coconut,487.0,4383000.0,,,,,,,,,,,,,,,,,,
Chandigarh,CHANDIGARH,2002,Rabi,Rapeseed &Mustard,30.0,50.0,Chhattisgarh,41.5,4.9,12.2,3.3,32.1,196.3,138.4,352.4,122.3,57.8,13.3,15.9,990.2,46.4,47.5,809.3,86.9
Kerala,MALAPPURAM,2002,Whole Year,Snak Guard,90.0,0.0,Kerala,4.7,8.7,35.7,117.3,330.8,503.1,318.7,438.2,99.0,511.7,137.5,2.1,2507.4,13.3,483.7,1359.0,651.3
Telangana,KARIMNAGAR,1997,Rabi,Wheat,200.0,100.0,Telangana,22.6,0.9,20.2,43.4,21.3,85.5,156.7,154.5,169.1,87.9,46.9,46.9,856.0,23.5,84.9,565.9,181.7
Nagaland,DIMAPUR,2014,Kharif,Maize,5350.0,10550.0,,,,,,,,,,,,,,,,,,
Telangana,KHAMMAM,1998,Kharif,Bajra,600.0,300.0,Telangana,5.2,22.2,15.2,15.5,27.9,149.4,264.0,290.5,209.3,79.4,14.5,0.0,1093.0,27.3,58.5,913.2,93.9
Andhra Pradesh,EAST GODAVARI,2010,Kharif,Ragi,81.0,82.0,Coastal Andhra Pradesh,21.8,2.3,4.4,14.8,162.0,156.1,318.9,248.6,230.5,204.0,210.9,138.2,1712.4,24.1,181.2,954.0,553.1
Gujarat,DOHAD,2005,Kharif,Rice,44900.0,35800.0,Gujarat Region,0.0,0.0,0.0,0.0,0.3,367.3,378.7,229.4,339.2,1.4,0.0,0.0,1316.4,0.0,0.3,1314.7,1.4
Tamil Nadu,SALEM,2002,Whole Year,Cabbage,2.0,117.0,Tamil Nadu,2.9,22.1,3.9,9.2,32.6,23.7,11.8,26.5,32.2,93.7,47.2,12.2,318.0,25.0,45.7,94.2,153.1
Chandigarh,CHANDIGARH,2000,Whole Year,Potato,80.0,2000.0,Chhattisgarh,2.6,0.0,0.6,1.5,9.3,180.7,322.4,215.6,169.1,4.3,0.2,0.1,906.3,2.6,11.4,887.8,4.6
Manipur,BISHNUPUR,2003,Whole Year,Brinjal,54.0,254.0,,,,,,,,,,,,,,,,,,
Puducherry,PONDICHERRY,2013,Summer,Onion,3.0,54.0,,,,,,,,,,,,,,,,,,
Tripura,DHALAI,2004,Kharif,Other Kharif pulses,218.0,155.0,,,,,,,,,,,,,,,,,,
Madhya Pradesh,SIDHI,2005,Kharif,Soyabean,101.0,60.0,West Madhya Pradesh,13.7,3.1,12.3,6.1,1.9,81.2,345.7,130.5,155.1,1.3,0.0,1.4,752.2,16.8,20.3,712.4,2.7
Rajasthan,HANUMANGARH,2002,Whole Year,Onion,64.0,10.0,West Rajasthan,0.3,2.6,1.0,1.4,11.2,26.9,2.4,17.2,20.6,0.1,2.5,6.0,92.4,3.0,13.7,67.2,8.6
Andhra Pradesh,CHITTOOR,2004,Rabi,Sesamum,1071.0,698.0,Coastal Andhra Pradesh,24.0,11.4,11.6,40.1,57.6,152.8,192.1,125.0,101.7,147.9,9.4,0.2,873.6,35.3,109.3,571.5,157.5
Uttar Pradesh,ETAWAH,2014,Rabi,Peas & beans (Pulses),170.0,93.0,West Uttar Pradesh,48.3,29.4,22.6,5.3,11.0,22.0,151.6,81.0,84.7,14.6,0.0,16.3,486.9,77.7,39.0,339.4,30.8
Punjab,MUKTSAR,2008,Rabi,Wheat,202000.0,977000.0,Punjab,12.0,4.1,0.0,19.7,40.6,155.5,101.9,312.2,59.8,9.9,0.6,0.9,717.1,16.1,60.3,629.3,11.4
Meghalaya,EAST GARO HILLS,2010,Autumn,Rice,10675.0,15218.0,Assam & Meghalaya,0.5,3.1,99.6,389.3,393.4,569.7,415.1,387.0,318.3,116.2,11.6,7.6,2711.5,3.7,882.3,1690.2,135.3
Arunachal Pradesh,ANJAW,2011,Rabi,Wheat,10.0,16.0,Arunachal Pradesh,40.0,51.3,174.5,240.8,219.6,288.4,531.4,277.6,286.7,51.9,16.2,15.2,2193.7,91.4,634.9,1384.2,83.3
Chhattisgarh,RAIGARH,2006,Kharif,Arhar/Tur,2386.0,1136.0,Chhattisgarh,2.7,0.0,26.2,17.2,23.5,92.2,495.1,447.2,184.6,13.3,15.1,0.7,1317.7,2.7,66.8,1219.0,29.1
Assam,DIBRUGARH,2005,Kharif,Jute,26.0,265.0,,,,,,,,,,,,,,,,,,
Andhra Pradesh,GUNTUR,2014,Rabi,Gram,5945.0,13691.0,Coastal Andhra Pradesh,0.4,1.2,9.1,6.0,112.9,45.7,151.8,177.8,144.5,195.6,23.7,6.4,874.9,1.5,128.0,519.7,225.7
Tamil Nadu,CUDDALORE,2002,Whole Year,Brinjal,250.0,1906.0,Tamil Nadu,2.9,22.1,3.9,9.2,32.6,23.7,11.8,26.5,32.2,93.7,47.2,12.2,318.0,25.0,45.7,94.2,153.1
Andhra Pradesh,EAST GODAVARI,2002,Whole Year,Bottle Gourd,44.0,0.0,Coastal Andhra Pradesh,28.0,0.0,7.3,34.8,35.0,115.2,74.7,173.5,71.7,148.7,14.3,0.0,703.2,28.0,77.1,435.0,163.0
Tripura,DHALAI,2013,Rabi,Masoor,497.0,359.0,,,,,,,,,,,,,,,,,,
Dadra And Nagar Haveli,DADRA AND NAGAR HAVELI,2011,Winter,Sugarcane,665.0,53200.0,,,,,,,,,,,,,,,,,,
Meghalaya,EAST GARO HILLS,2008,Whole Year,Turmeric,118.0,654.0,Assam & Meghalaya,29.7,14.5,107.5,156.2,210.6,414.6,493.2,508.6,267.5,133.4,2.2,1.6,2339.7,44.2,474.4,1683.9,137.2
Jammu And Kashmir,BADGAM,2002,Rabi,Rapeseed &Mustard,4635.0,3000.0,Jammu & Kashmir,58.7,101.2,105.5,86.3,33.0,94.2,78.7,217.4,97.9,15.2,0.7,14.6,903.5,159.9,224.8,488.3,30.5
Karnataka,CHIKMAGALUR,2008,Kharif,Maize,4639.0,11375.0,Coastal Karnataka,0.0,14.8,161.4,33.4,64.3,850.7,687.8,886.3,383.3,91.6,19.3,13.5,3206.4,14.8,259.0,2808.1,124.4
Karnataka,TUMKUR,2000,Summer,Rice,23498.0,58576.0,Coastal Karnataka,14.9,0.5,0.9,25.8,216.4,966.8,915.6,741.7,279.2,174.7,12.5,2.4,3351.3,15.5,243.0,2903.3,189.6
West Bengal,DINAJPUR UTTAR,1999,Autumn,Rice,1004.0,910.0,Gangetic West Bengal,0.1,0.7,1.6,10.5,217.9,268.8,405.2,375.4,467.8,195.3,13.7,0.0,1957.0,0.8,230.0,1517.2,209.0
Karnataka,SHIMOGA,2012,Rabi,Dry chillies,86.0,235.0,Coastal Karnataka,,11.4,5.1,77.0,22.9,650.9,754.6,1027.6,382.0,115.1,68.0,3.6,,,104.9,2815.1,186.7
West Bengal,MURSHIDABAD,2010,Kharif,Mesta,99.0,960.0,Gangetic West Bengal,0.2,10.3,8.0,15.9,127.5,189.3,196.3,192.6,192.6,96.2,6.3,29.7,1064.8,10.5,151.3,770.7,132.2
Gujarat,AHMADABAD,2010,Kharif,Urad,1300.0,800.0,Gujarat Region,0.2,0.0,0.0,0.0,0.0,59.3,328.2,431.0,216.6,12.2,41.0,0.2,1088.7,0.2,0.0,1035.0,53.4
Jharkhand,CHATRA,2010,Rabi,Potato,553.0,1971.0,Jharkhand,0.2,2.3,0.9,6.3,29.2,92.6,170.2,155.1,160.5,55.1,4.7,20.0,697.1,2.5,36.4,578.4,79.8
Telangana,MAHBUBNAGAR,2009,Kharif,Moong(Green Gram),30701.0,706.0,Telangana,0.0,0.0,2.1,4.5,13.1,85.8,118.4,192.3,149.7,69.5,29.6,1.2,666.3,0.0,19.8,546.2,100.3
Mizoram,SERCHHIP,2008,Kharif,Rice,6093.0,14546.0,,,,,,,,,,,,,,,,,,
Uttarakhand,UDAM SINGH NAGAR,2001,Kharif,Rice,94713.0,289134.0,Uttarakhand,22.7,27.9,83.4,48.2,109.1,297.3,493.0,371.7,68.3,6.3,1.4,15.1,1544.4,50.6,240.7,1230.3,22.9
Karnataka,RAICHUR,2006,Kharif,Moong(Green Gram),6240.0,184.0,Coastal Karnataka,1.0,0.0,4.7,5.9,355.7,800.1,1100.8,855.6,404.1,212.0,97.4,0.0,3837.3,1.0,366.3,3160.6,309.4
Dadra And Nagar Haveli,DADRA AND NAGAR HAVELI,2000,Rabi,Other  Rabi pulses,3940.0,3940.0,,,,,,,,,,,,,,,,,,
Jharkhand,GARHWA,2007,Autumn,Maize,6622.62,6099.0,Jharkhand,1.7,48.4,25.5,22.3,58.1,125.4,430.4,353.6,324.7,39.6,7.6,0.0,1437.3,50.1,105.8,1234.1,47.2
Manipur,TAMENGLONG,2003,Kharif,Dry ginger,110.0,180.0,,,,,,,,,,,,,,,,,,
Chandigarh,CHANDIGARH,1999,Kharif,Moong(Green Gram),2.0,2.0,Chhattisgarh,0.0,3.1,0.1,0.0,31.5,222.5,310.0,408.7,253.7,91.2,1.3,0.6,1322.6,3.1,31.6,1194.9,93.0
Andaman And Nicobar Islands,NICOBARS,2003,Whole Year,Banana,266.0,1763.0,Andaman & Nicobar Islands,44.3,7.9,149.2,19.4,296.3,159.9,494.9,379.4,371.9,310.4,74.1,48.0,2355.9,52.2,465.0,1406.1,432.5
Manipur,CHURACHANDPUR,1998,Rabi,Banana,80.0,1030.0,,,,,,,,,,,,,,,,,,
Chhattisgarh,NARAYANPUR,2013,Rabi,Wheat,16.0,34.0,Chhattisgarh,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0,1420.0,22.5,56.4,1159.9,181.2
West Bengal,BARDHAMAN,2011,Kharif,Sunflower,53.0,88.0,Gangetic West Bengal,2.5,2.7,40.5,75.0,132.6,434.5,219.9,443.2,295.9,36.9,1.3,1.4,1686.5,5.2,248.1,1393.6,39.6
Rajasthan,JAIPUR,2003,Whole Year,other oilseeds,6462.0,5849.0,West Rajasthan,2.5,21.2,0.8,0.4,1.8,45.2,188.4,93.6,13.9,0.2,0.0,0.1,368.1,23.7,3.0,341.1,0.3
Uttar Pradesh,KANNAUJ,2012,Rabi,Potato,43644.0,1374175.0,West Uttar Pradesh,14.5,0.1,1.4,4.7,0.3,4.0,145.1,149.1,67.8,0.5,0.1,2.0,389.6,14.5,6.4,366.0,2.7
Jharkhand,DUMKA,2007,Autumn,Maize,8925.94,13130.0,Jharkhand,1.7,48.4,25.5,22.3,58.1,125.4,430.4,353.6,324.7,39.6,7.6,0.0,1437.3,50.1,105.8,1234.1,47.2
Sikkim,NORTH DISTRICT,2006,Rabi,Other Cereals & Millets,200.0,140.0,,,,,,,,,,,,,,,,,,
Telangana,NALGONDA,2014,Kharif,Cotton(lint),307792.0,505141.0,Telangana,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7,746.4,3.1,141.9,560.2,41.0
Telangana,RANGAREDDI,2011,Whole Year,Coconut,1.0,14606.0,Telangana,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0,753.1,11.9,37.4,685.6,18.1
Tripura,GOMATI,2014,Kharif,Mesta,138.0,1003.0,,,,,,,,,,,,,,,,,,
Haryana,SONIPAT,2004,Kharif,Maize,462.0,2000.0,,,,,,,,,,,,,,,,,,
Uttarakhand,DEHRADUN,2000,Whole Year,Sugarcane,64543.0,3762857.0,Uttarakhand,29.9,69.4,37.9,18.1,83.3,313.9,420.1,536.1,195.3,1.1,7.0,0.7,1712.9,99.3,139.4,1465.4,8.8
Mizoram,KOLASIB,2008,Kharif,other oilseeds,181.0,116.0,,,,,,,,,,,,,,,,,,
Jammu And Kashmir,KATHUA,2003,Rabi,Peas & beans (Pulses),4.0,3.0,Jammu & Kashmir,26.9,267.2,170.9,117.5,111.3,41.0,136.0,185.5,126.1,13.3,33.7,81.7,1311.1,294.2,399.7,488.5,128.8
Kerala,PATHANAMTHITTA,2009,Whole Year,Arecanut,1104.0,615.0,Kerala,3.3,1.5,62.6,69.0,191.6,438.2,924.9,269.3,326.5,205.2,274.4,44.2,2810.6,4.8,323.1,1958.9,523.8
Gujarat,SURAT,2003,Whole Year,Onion,500.0,17200.0,Gujarat Region,0.0,6.1,0.1,0.0,0.0,209.3,518.7,314.6,109.5,1.9,0.0,0.0,1160.3,6.1,0.1,1152.2,1.9
Tamil Nadu,VIRUDHUNAGAR,1997,Whole Year,Total foodgrain,73909.0,150270.0,Tamil Nadu,7.7,0.2,2.3,42.0,49.2,50.4,63.5,56.4,116.0,169.5,258.1,135.2,950.5,7.9,93.5,286.3,562.8
West Bengal,JALPAIGURI,2009,Autumn,Ragi,270.0,240.0,Gangetic West Bengal,2.4,1.4,17.9,2.6,229.0,69.7,277.6,332.7,294.6,77.3,9.4,0.3,1315.0,3.8,249.5,974.6,87.1
Jharkhand,GIRIDIH,2003,Winter,Rice,62305.55,73229.79,Jharkhand,3.3,30.5,33.6,17.9,21.5,152.4,247.5,245.1,224.0,255.5,6.2,7.4,1245.0,33.9,73.1,869.0,269.1
Uttarakhand,ALMORA,2001,Kharif,Maize,2104.0,2495.0,Uttarakhand,22.7,27.9,83.4,48.2,109.1,297.3,493.0,371.7,68.3,6.3,1.4,15.1,1544.4,50.6,240.7,1230.3,22.9
Telangana,ADILABAD,1999,Rabi,Urad,697.0,233.0,Telangana,0.0,9.3,4.6,1.7,74.8,141.6,205.2,190.9,177.6,55.7,2.2,0.0,863.8,9.3,81.2,715.4,58.0
